20820;1176196;6108390;1;1;1
20810;1176196;6108394;1;1;1
20820;1176213;6158844;1;1;0
20810;1176213;6158844;1;1;0
20815;1176214;6158845;0;1;0
20801;1176214;6158847;1;1;0
20801;1176328;6108060;1;1;0
20820;1176456;6114396;1;1;1
20810;1176456;6114396;1;1;1
20820;1176490;6108236;1;1;1
20801;1176501;6108421;1;1;1
20815;1176522;6108479;0;1;1
20820;1176545;6108489;1;1;1
20810;1176547;6108490;1;1;1
20820;1176548;6108974;1;1;1
20810;1176548;6108974;1;1;1
20810;1176568;6108223;1;1;1
20801;1176580;6109164;1;1;1
20820;1176652;6109446;1;1;1
20820;1176667;6108559;1;1;1
20810;1176667;6108559;1;1;1
20810;1176673;6109257;1;1;1
20820;1176689;6109834;1;1;1
20810;1176690;6109843;1;1;1
20801;1176691;6109841;1;1;1
20801;1176692;6108011;1;1;1
20810;1176709;6108011;1;1;1
20820;1176711;6107993;1;1;1
20810;1176879;6120482;1;1;1
20801;1176879;6120485;1;1;1
20820;1176890;6120469;1;1;1
20801;1177474;6110872;0;1;1
20810;1177475;6110669;1;1;1
20820;1177477;6110666;1;1;1
20815;1177477;6110667;0;1;1
20810;1177779;6110009;1;1;1
20815;1177784;6110245;0;1;1
20820;1177785;6110017;1;1;1
20801;1177922;6110130;1;1;1
20801;1178112;6109479;0;1;1
20801;1178256;6110309;1;1;1
20801;1178339;6182845;1;1;1
20801;1178378;6115515;1;1;1
20820;1178387;6182768;1;1;1
20810;1178387;6182768;1;1;1
20815;1178430;6182811;0;1;1
20810;1178712;6095740;1;1;0
20820;1178756;6095523;1;1;0
20801;1178765;6095521;0;1;0
20820;1178896;6112110;1;1;1
20810;1178903;6112211;1;1;1
20810;1179066;6137304;1;1;1
20820;1179077;6137243;1;1;1
20815;1179078;6137243;0;1;0
20801;1179090;6137253;1;1;1
20801;1179123;6111737;1;1;1
20820;1179223;6112050;1;1;0
20801;1179316;6109561;1;1;1
20815;1179318;6109558;0;1;1
20820;1179498;6109558;1;1;1
20810;1179503;6109587;1;1;1
20801;1179569;6100033;1;1;0
20815;1179911;6174662;0;1;1
20820;1180004;6174693;1;1;0
20815;1180107;6091654;0;1;1
20815;1180107;6091654;0;1;1
20801;1180473;6109676;1;1;1
20820;1180475;6091628;1;1;1
20810;1180475;6091628;1;1;1
20820;1180494;6112241;1;1;1
20810;1180502;6112248;1;1;1
20801;1180505;6112253;1;1;1
20820;1180685;6111335;1;1;1
20810;1180689;6111337;1;1;1
20801;1180716;6091836;1;0;1
20801;1181045;6116322;0;0;1
20810;1181161;6116258;1;1;1
20820;1181175;6116256;1;1;1
20820;1181191;6108946;1;1;1
20810;1181236;6108962;1;1;1
20820;1181263;6098144;1;1;1
20810;1181263;6098144;1;1;1
20801;1181300;6108665;1;1;1
20801;1181423;6142817;0;1;0
20810;1181433;6142810;1;1;0
20815;1181434;6142810;0;1;0
20820;1181443;6142826;1;1;0
20801;1181455;6142632;1;0;0
20801;1181530;6112506;0;1;0
20820;1181557;6102341;1;1;1
20810;1181557;6102341;1;1;1
20801;1181640;6174588;1;1;1
20820;1181661;6099755;1;1;1
20810;1181661;6099755;1;1;1
20815;1182015;6181094;0;1;1
20820;1182241;6180831;1;1;1
20810;1182251;6180870;1;1;1
20810;1182262;6114048;1;1;1
20820;1182262;6114053;1;1;1
20801;1182264;6114054;1;1;1
20801;1182271;6180811;1;1;0
20801;1182331;6185510;1;1;1
20820;1182785;6105968;1;1;1
20810;1182794;6105958;1;1;1
20810;1182871;6086893;1;1;1
20820;1182873;6086893;1;1;1
20801;1182903;6122104;1;1;1
20801;1182958;6105480;1;1;1
20810;1183545;6109535;1;1;1
20820;1183562;6109475;1;1;1
20801;1183949;6120410;1;1;0
20820;1184787;6115316;1;1;1
20810;1184787;6115316;1;1;1
20801;1184959;6110228;1;1;1
20801;1185507;6132022;1;1;0
20820;1185507;6132023;1;1;0
20815;1185507;6132023;0;1;0
20810;1185507;6132023;1;1;0
20810;1185535;6149774;1;1;1
20820;1185632;6149816;1;1;1
20820;1185776;6184741;1;1;1
20801;1185796;6184714;1;1;1
20815;1185796;6184723;0;1;1
20810;1185858;6184828;1;1;1
20801;1186069;6188496;1;1;1
20801;1186069;6188496;1;0;0
20820;1186177;6188500;1;1;0
20810;1186190;6188497;1;0;0
20820;1186433;6178814;1;1;0
20820;1187373;6188714;1;1;1
20810;1187373;6188732;1;1;1
20801;1187479;6077188;1;1;0
20820;1187485;6119131;1;1;1
20810;1187485;6119131;1;1;1
20801;1187834;6163150;1;1;0
20801;1188589;6109142;1;1;0
20820;1188592;6109138;1;1;0
20820;1188634;6186967;1;1;1
20810;1188634;6186967;1;1;1
20801;1188649;6186953;1;1;1
20820;1188766;6099303;1;1;0
20815;1188766;6099303;0;1;0
20810;1188766;6099303;1;1;0
20801;1188822;6099307;1;1;0
20810;1188954;6115940;1;1;0
20820;1189237;6126463;1;1;0
20810;1189237;6126463;1;1;0
20815;1189237;6126464;0;1;0
20801;1189237;6126466;1;1;0
20810;1189374;6126290;1;1;1
20801;1189374;6126292;1;1;1
20820;1189375;6126290;1;1;1
20815;1189376;6126291;0;1;0
20801;1189725;6066971;1;1;1
20801;1190231;6117024;1;1;1
20820;1190234;6117025;1;1;1
20810;1190237;6117032;1;1;1
20815;1191210;6136875;0;1;0
20810;1191210;6136875;1;1;0
20801;1191210;6136877;1;1;0
20810;1191410;6109021;1;1;1
20801;1191413;6108989;1;1;0
20820;1191420;6136930;1;1;0
20801;1191470;6181320;1;1;1
20820;1191602;6108985;1;1;1
20820;1191776;6084197;1;1;1
20810;1191776;6084197;1;1;1
20801;1192438;6107321;1;1;0
20815;1192863;6081310;0;1;1
20820;1192864;6081278;1;1;1
20810;1192881;6081294;1;1;1
20801;1193177;6082297;1;1;1
20810;1193289;6104693;1;1;1
20801;1193296;6084537;1;1;0
20801;1193334;6104719;1;1;1
20801;1193337;6092000;1;1;1
20820;1193339;6091957;1;1;1
20810;1193339;6091957;1;1;1
20815;1193352;6092004;0;1;1
20820;1193372;6104794;1;1;1
20801;1193796;6086389;1;1;1
20820;1193936;6176174;1;1;0
20810;1193936;6176174;1;1;0
20815;1193937;6176174;0;1;0
20801;1194161;6176217;1;1;0
20801;1194194;6082058;1;1;1
20810;1194210;6183968;1;1;1
20820;1194506;6183814;1;1;1
20820;1194543;6190994;1;0;0
20801;1194550;6191011;1;1;1
20810;1194687;6191005;1;1;0
20820;1194724;6114945;1;1;0
20820;1194863;6073897;1;1;1
20810;1194863;6073897;1;1;1
20801;1195014;6073942;1;1;1
20801;1195426;6157539;0;0;0
20801;1195496;6157545;1;1;0
20820;1195964;6184669;1;1;1
20810;1195964;6184669;1;1;1
20801;1195964;6184672;1;1;0
20820;1196048;6100387;1;1;0
20801;1196064;6100403;1;1;0
20820;1196357;6153137;1;1;1
20810;1196357;6153137;1;1;1
20801;1196617;6169499;1;1;0
20820;1197250;6094914;1;1;1
20810;1197250;6094914;1;1;1
20801;1197256;6094896;1;1;1
20820;1197577;6073052;1;1;1
20810;1197577;6073052;1;1;0
20815;1197593;6083340;0;1;1
20820;1197615;6062914;1;1;1
20810;1197615;6062914;1;1;0
20810;1197834;6082925;1;1;0
20801;1198258;6076235;1;1;0
20820;1198315;6076260;1;1;1
20810;1198328;6076270;1;1;1
20801;1198943;6076958;1;1;1
20820;1199157;6075805;1;1;0
20820;1199816;6064566;1;1;1
20810;1199816;6064566;1;1;1
20801;1199831;6064560;1;1;1
20820;1200574;6106704;1;1;0
20815;1200574;6106705;0;1;0
20801;1200574;6106706;1;1;0
20810;1200652;6106645;1;1;0
20801;1201065;6128636;1;1;0
20820;1201079;6128605;1;1;1
20810;1201079;6128605;1;1;1
20815;1201113;6128554;0;1;0
20801;1201675;6119598;1;1;1
20820;1201740;6119601;1;1;1
20810;1201740;6119601;1;1;0
20801;1202912;6173743;1;1;1
20801;1203043;6184317;1;0;0
20801;1203090;6184342;0;1;0
20820;1203107;6184280;1;1;0
20815;1203134;6184307;0;1;0
20810;1203134;6184307;1;1;0
20801;1203205;6092890;1;1;0
20815;1203212;6092857;0;1;1
20820;1203222;6092865;1;1;1
20810;1203222;6092865;1;1;1
20801;1205736;6085018;1;1;0
20820;1205871;6086031;1;1;1
20810;1205871;6086031;1;1;1
20810;1205978;6087728;1;1;0
20801;1205978;6087730;1;1;0
20815;1206080;6079233;0;1;0
20820;1206212;6131714;1;1;1
20810;1206212;6131714;1;1;1
20815;1206222;6131725;0;1;0
20801;1206223;6131719;1;1;0
20810;1206446;6078056;1;1;0
20801;1206446;6078058;0;1;0
20801;1206539;6063443;1;1;1
20810;1206906;6154459;1;1;1
20820;1206910;6154465;1;1;1
20820;1207327;6153763;1;1;1
20810;1207327;6153763;1;1;1
20820;1207328;6107097;1;1;1
20810;1207328;6107097;1;1;1
20801;1207344;6107152;1;1;0
20801;1207444;6154088;1;1;1
20801;1207647;6153022;1;1;1
20815;1207832;6153248;0;1;1
20820;1207888;6156457;1;1;1
20815;1207890;6156458;0;1;1
20801;1207911;6156473;1;1;0
20810;1207941;6156398;1;1;1
20815;1208004;6092025;0;1;0
20810;1208061;6088033;1;1;1
20820;1208129;6087910;1;1;1
20801;1208488;6180023;1;1;0
20820;1208529;6180056;1;1;1
20810;1208546;6179666;1;1;1
20810;1208624;6137035;1;1;0
20801;1208630;6137047;1;1;0
20815;1208631;6137045;0;1;0
20820;1209005;6153332;1;1;1
20810;1209009;6153336;1;1;1
20801;1209415;6193602;1;1;0
20820;1209446;6193638;1;1;1
20810;1209446;6193638;1;1;1
20801;1209567;6148174;1;1;0
20820;1210078;6148353;1;1;1
20810;1210078;6148353;1;1;1
20820;1210296;6161598;1;1;1
20801;1210296;6161605;1;1;1
20815;1210306;6161596;0;1;1
20810;1210309;6161581;1;1;1
20820;1210570;6114481;1;1;0
20801;1210570;6114483;1;1;0
20815;1210571;6114481;0;1;0
20810;1210573;6114485;1;1;0
20815;1211287;6146293;0;1;0
20801;1211306;6146247;1;1;1
20801;1211432;6139934;1;1;0
20820;1211443;6146245;1;1;1
20810;1211458;6146259;1;1;1
20820;1212290;6063899;1;1;1
20810;1212290;6063899;1;1;1
20801;1212449;6062784;1;1;1
20810;1212459;6082975;1;1;1
20820;1212469;6082994;1;1;1
20801;1212522;6062781;0;0;0
20801;1212914;6156484;1;1;0
20820;1213297;6166201;1;1;1
20810;1213297;6166201;1;1;1
20815;1213298;6166206;0;1;1
20801;1213306;6166183;1;1;1
20820;1213788;6116068;1;1;0
20810;1213788;6116068;1;1;0
20815;1213789;6116068;0;1;0
20801;1213789;6116070;1;1;0
20801;1213953;6175506;1;1;0
20820;1214068;6133394;1;1;0
20815;1214068;6133394;0;1;0
20810;1214068;6133394;1;1;0
20801;1214068;6133396;1;1;0
20801;1214073;6055761;1;1;0
20810;1214114;6055755;1;1;0
20810;1214197;6092089;1;1;1
20820;1214228;6092159;1;1;1
20801;1214228;6092160;1;1;1
20810;1214361;6146813;1;1;1
20820;1214395;6146787;1;1;1
20801;1214683;6072289;1;1;1
20820;1214708;6072318;1;1;1
20810;1214708;6072318;1;1;1
20810;1214935;6175545;1;1;0
20820;1214970;6175510;1;1;0
20815;1214970;6175511;0;1;0
20801;1214970;6175513;0;1;0
20810;1215023;6195779;1;1;1
20820;1215053;6195797;1;1;1
20820;1215778;6083394;1;1;1
20815;1215780;6083347;0;1;1
20810;1215830;6083486;1;1;1
20801;1215849;6083448;1;1;1
20810;1216130;6051884;1;1;1
20820;1216151;6051885;1;1;1
20801;1216211;6213229;1;1;0
20820;1216220;6213217;1;1;1
20810;1216222;6213243;1;1;1
20815;1216224;6213229;0;1;0
20815;1216260;6051919;0;1;1
20801;1216262;6051931;1;1;1
20820;1216460;6052111;1;1;1
20810;1216493;6052118;1;1;1
20801;1216554;6196169;1;1;1
20810;1216567;6081406;1;1;1
20820;1216582;6081423;1;1;1
20801;1216965;6196516;1;1;1
20820;1216970;6196508;1;1;1
20820;1217333;6180438;1;1;1
20810;1217333;6180438;1;1;1
20820;1217537;6055905;1;1;1
20810;1217537;6055905;1;1;1
20815;1217538;6055899;0;1;0
20815;1217662;6211680;0;1;1
20801;1217697;6211696;1;1;1
20820;1217699;6211695;1;1;1
20810;1217699;6211695;1;1;1
20815;1217891;6218402;0;1;0
20801;1217908;6050552;1;1;1
20820;1217923;6218409;1;1;1
20810;1217960;6218525;1;1;1
20810;1218185;6221462;1;1;1
20820;1218191;6221459;1;1;1
20801;1218192;6056239;1;1;0
20820;1218958;6162127;1;1;0
20810;1218958;6162127;1;1;0
20801;1218958;6162129;1;1;0
20815;1218959;6162127;0;1;0
20801;1219236;6053952;1;1;0
20801;1219415;6177046;1;1;0
20820;1219456;6051200;1;1;1
20810;1219462;6051227;1;1;1
20820;1219673;6224935;1;1;1
20810;1219673;6224935;1;1;1
20801;1219762;6174363;1;1;0
20820;1219942;6112022;1;1;0
20801;1219942;6112024;1;1;0
20810;1219949;6112029;1;1;0
20815;1220034;6112019;0;1;0
20810;1220040;6174365;1;1;1
20820;1220063;6174367;1;1;1
20820;1220366;6057201;1;1;1
20810;1220371;6057210;1;1;1
20820;1220385;6184901;1;1;1
20810;1220385;6184901;1;1;1
20801;1220400;6228764;1;1;1
20820;1220406;6228790;1;1;1
20815;1220407;6228790;0;1;0
20810;1220413;6228803;1;1;1
20810;1220510;6204913;1;1;0
20801;1220514;6204885;1;1;0
20820;1220515;6204873;1;1;0
20815;1220516;6204874;0;1;0
20801;1220578;6221685;1;1;0
20810;1220793;6061604;1;1;1
20820;1220838;6061599;1;1;1
20815;1220946;6190465;0;1;1
20801;1220958;6190511;1;1;1
20820;1220977;6190562;1;1;1
20810;1220977;6190562;1;1;1
20810;1221424;6065813;1;1;1
20820;1221428;6065853;1;1;1
20801;1221438;6065789;1;1;1
20820;1221523;6054227;1;1;1
20810;1221609;6054410;1;1;1
20820;1221613;6197139;1;1;1
20810;1221685;6197256;1;1;1
20820;1222300;6118600;1;1;0
20815;1222300;6118600;0;1;0
20810;1222300;6118600;0;1;0
20801;1222300;6118602;1;1;0
20820;1222465;6063031;1;1;0
20815;1222465;6063031;0;1;0
20801;1222537;6063062;1;0;0
20810;1222911;6063281;1;1;0
20801;1222914;6063284;1;1;0
20820;1223061;6054268;1;1;1
20810;1223061;6054268;1;1;1
20820;1223114;6067471;1;1;1
20810;1223114;6067471;1;1;1
20801;1223384;6074973;1;1;1
20820;1223741;6076383;1;1;1
20801;1223754;6196816;1;1;1
20810;1223820;6076383;1;1;1
20801;1224035;6079768;1;1;1
20801;1224087;6075164;1;1;1
20801;1224121;6075608;1;1;1
20820;1224184;6074831;1;1;1
20815;1224184;6074832;0;1;1
20810;1224185;6074845;1;1;1
20801;1224280;6122026;1;1;1
20820;1224321;6077365;1;1;0
20801;1224343;6077346;1;1;1
20815;1224371;6077402;0;1;0
20810;1224411;6139802;1;1;1
20815;1224428;6139753;0;1;1
20820;1224433;6139743;1;1;1
20801;1224433;6139745;1;1;1
20820;1224455;6122123;1;1;1
20810;1224455;6122123;1;1;1
20810;1224480;6198465;1;1;1
20820;1224484;6198535;1;1;1
20815;1224486;6198434;0;1;1
20801;1224520;6074386;1;1;1
20801;1224631;6215085;1;1;1
20820;1224874;6167987;1;1;0
20810;1224874;6167987;1;1;0
20801;1224874;6167989;1;1;0
20815;1224875;6167987;0;1;0
20801;1224990;6069383;1;1;1
20801;1225227;6050021;1;1;0
20810;1225245;6223660;1;1;1
20820;1225322;6223766;1;1;1
20815;1225323;6223768;0;1;0
20801;1225323;6223781;1;1;1
20810;1225587;6220079;1;1;1
20801;1225638;6220076;1;1;0
20820;1225647;6220074;1;1;1
20810;1225933;6175553;1;1;0
20820;1225956;6175530;1;1;0
20815;1225957;6175530;0;1;0
20801;1225957;6175532;1;1;0
20810;1226105;6070375;1;1;1
20801;1226107;6070373;1;1;0
20820;1226143;6070449;1;1;1
20801;1226165;6160128;1;1;0
20820;1226172;6160132;1;1;1
20801;1226174;6145384;1;1;0
20810;1226195;6160137;1;1;1
20810;1226258;6145330;1;1;1
20820;1226277;6145195;1;1;1
20810;1226568;6203139;1;1;1
20820;1226572;6203151;1;1;1
20801;1226575;6203138;1;1;0
20820;1226575;6229055;1;1;0
20820;1226576;6229044;1;1;1
20815;1226576;6229045;0;1;0
20801;1226579;6229056;1;1;1
20810;1226585;6229060;1;1;1
20810;1226591;6199548;1;1;1
20820;1226611;6199565;1;1;1
20810;1226704;6113810;1;1;1
20801;1226711;6113821;1;1;1
20815;1226715;6113839;0;1;1
20820;1226726;6113843;1;1;1
20801;1226820;6196759;1;1;1
20801;1227053;6177174;0;0;0
20801;1227056;6177116;1;1;1
20820;1227062;6177086;1;1;1
20810;1227062;6177086;1;1;1
20815;1227093;6216899;0;1;1
20820;1227094;6216876;1;1;1
20810;1227123;6211715;1;1;1
20801;1227134;6080109;1;1;1
20820;1227163;6211836;1;1;1
20820;1227225;6157288;1;1;0
20801;1227225;6157291;1;1;0
20810;1227227;6157293;1;1;0
20815;1227228;6157294;0;1;0
20820;1227236;6081221;1;1;1
20810;1227236;6081221;1;1;1
20810;1227263;6216890;1;1;1
20801;1227347;6195008;1;1;1
20820;1227467;6187590;1;1;1
20815;1227482;6076394;0;1;1
20820;1227484;6076362;1;1;1
20810;1227509;6076398;1;1;1
20801;1227514;6076402;1;1;1
20820;1227517;6196887;1;1;1
20810;1227523;6196911;1;1;1
20801;1227565;6196842;1;1;1
20815;1227572;6196828;0;1;1
20810;1227697;6187441;1;1;1
20801;1227725;6201325;1;0;1
20810;1227755;6201353;0;1;1
20815;1227765;6201360;0;1;1
20820;1227816;6225709;1;1;1
20815;1227829;6225708;0;1;0
20810;1227834;6225711;1;1;1
20820;1227879;6072111;1;1;1
20810;1227887;6072112;1;1;1
20801;1227898;6072156;1;1;0
20820;1227902;6199739;1;1;1
20810;1227908;6199685;1;1;1
20801;1227911;6199740;1;1;1
20815;1227918;6199738;0;1;0
20820;1227949;6196252;1;1;1
20810;1227964;6196259;1;1;1
20801;1228007;6196775;0;1;1
20815;1228023;6195347;0;1;1
20820;1228071;6198666;1;1;1
20801;1228072;6192281;1;1;1
20810;1228073;6198666;1;1;1
20801;1228076;6195788;1;1;1
20810;1228081;6190802;1;1;1
20820;1228104;6190793;1;1;1
20820;1228105;6194882;1;1;1
20810;1228120;6183138;1;1;1
20810;1228125;6194906;1;1;1
20815;1228141;6193386;0;1;0
20801;1228153;6193211;1;1;1
20820;1228154;6183170;1;1;1
20801;1228166;6190563;1;1;0
20810;1228190;6195404;1;1;1
20801;1228198;6121881;1;1;1
20820;1228211;6195395;1;1;1
20801;1228252;6197288;1;1;1
20820;1228254;6193196;1;1;1
20820;1228260;6206757;1;1;1
20810;1228264;6206755;1;1;1
20810;1228274;6193201;1;1;1
20820;1228280;6197482;1;1;1
20810;1228280;6197482;1;1;1
20815;1228282;6197482;0;1;1
20801;1228333;6171272;1;1;0
20810;1228344;6198970;1;1;1
20820;1228353;6198950;1;1;1
20810;1228354;6198812;1;1;1
20820;1228357;6198822;1;1;1
20820;1228367;6198666;1;1;1
20820;1228410;6199130;1;1;1
20801;1228410;6199133;1;1;1
20810;1228415;6199129;1;1;1
20810;1228417;6198717;1;1;1
20801;1228428;6198350;1;1;1
20810;1228442;6199709;1;1;1
20820;1228455;6199691;1;1;1
20820;1228513;6199542;1;1;1
20810;1228517;6199548;1;1;1
20810;1228549;6198930;1;1;1
20801;1228558;6200233;1;1;1
20801;1228560;6199730;1;1;1
20820;1228576;6199330;1;1;1
20810;1228578;6199325;1;1;1
20810;1228584;6201964;1;1;1
20810;1228607;6199169;1;1;1
20820;1228618;6207733;1;1;1
20820;1228624;6202092;1;1;1
20810;1228631;6207734;1;1;1
20820;1228656;6198852;1;1;1
20820;1228657;6200117;1;1;1
20810;1228667;6200115;1;1;1
20810;1228669;6198493;1;1;1
20820;1228669;6199122;1;1;1
20810;1228732;6199791;1;1;1
20820;1228735;6199746;1;1;1
20801;1228783;6199000;0;1;1
20820;1228799;6174349;1;1;1
20810;1228836;6174299;1;1;1
20801;1228855;6202502;1;1;1
20801;1228890;6187580;1;1;1
20801;1229031;6200515;1;1;1
20815;1229067;6187466;0;1;1
20801;1229133;6209210;1;1;1
20801;1229159;6184128;1;1;1
20820;1229181;6205610;1;1;1
20801;1229198;6205608;1;1;1
20810;1229203;6205608;1;1;1
20815;1229205;6205613;0;1;1
20820;1229311;6090072;1;1;1
20810;1229311;6090072;1;1;1
20801;1229316;6090059;1;1;1
20815;1229317;6090039;0;1;1
20810;1229406;6179863;1;1;1
20815;1229414;6182645;0;1;1
20820;1229428;6179686;1;1;1
20810;1229578;6112277;1;1;1
20801;1229579;6112275;1;1;0
20820;1229585;6112275;1;1;1
20801;1229833;6102770;1;1;0
20820;1229847;6102741;1;1;1
20801;1229897;6182638;1;1;1
20810;1229950;6102788;1;1;1
20815;1230247;6176224;0;1;1
20820;1230377;6176432;1;1;1
20810;1230382;6176449;1;1;1
20801;1230384;6176455;1;1;0
20810;1230487;6211262;1;1;1
20801;1230496;6211269;1;1;0
20820;1230497;6211266;1;1;1
20815;1230500;6211263;0;1;1
20801;1230642;6153169;1;1;0
20801;1230720;6084175;1;1;1
20820;1230811;6082714;1;1;1
20810;1230833;6082711;1;1;1
20801;1230898;6123394;1;1;0
20815;1231084;6123338;0;1;0
20810;1231181;6121546;1;1;1
20820;1231193;6121553;1;1;1
20801;1231951;6105646;1;1;1
20820;1232081;6092336;1;1;0
20810;1232085;6092333;1;1;0
20801;1232095;6092348;1;1;0
20810;1232232;6105595;1;1;1
20815;1232293;6128864;0;1;1
20801;1232307;6128845;1;1;1
20820;1232325;6182059;1;1;1
20801;1232373;6096810;1;1;1
20820;1232375;6105572;1;1;1
20810;1232388;6181910;1;1;1
20801;1232459;6182770;1;1;1
20810;1233840;6164171;1;1;1
20820;1233872;6162761;1;1;1
20810;1233910;6162876;1;1;1
20820;1234024;6164135;1;1;1
20801;1234028;6164140;1;1;1
20801;1234565;6121295;1;1;1
20801;1235207;6159089;1;1;1
20810;1235397;6159143;1;1;1
20820;1235411;6159119;1;1;1
20820;1235615;6160469;1;1;1
20810;1235615;6160469;1;1;1
20801;1235844;6133636;1;1;0
20820;1235869;6133651;1;1;1
20810;1235869;6133651;1;1;1
20820;1235955;6152411;1;1;1
20810;1235955;6152411;1;1;1
20810;1236495;6170283;1;1;1
20820;1236506;6170257;1;1;1
20810;1236703;6171607;1;1;1
20801;1236704;6171617;1;1;1
20820;1236722;6171597;1;1;1
20815;1236723;6171598;0;1;1
20820;1238051;6163854;1;1;1
20810;1238051;6163854;1;1;1
20815;1238051;6163855;0;1;1
20801;1238053;6163889;1;1;0
20801;1238779;6135183;1;1;1
20820;1239000;6132827;1;1;1
20810;1239000;6132827;1;1;1
20820;1239209;6160178;1;1;1
20810;1239209;6160178;1;1;1
20820;1239640;6143236;1;1;1
20810;1239640;6143236;1;1;1
20801;1239734;6143222;1;1;0
20820;1239886;6146257;1;1;1
20810;1239886;6146257;1;1;1
20810;1240575;6154000;1;1;1
20820;1240578;6153996;1;1;1
20801;1240585;6154019;1;1;1